0.168047554	0
0.14188786	0.000132381
0.095193759	0.000267128
0.065104024	0.000404284
0.051140489	0.000543893
0.044590421	0.000685997
0.040456504	0.000830642
0.03722588	0.000977873
0.034540295	0.00112774
0.032324989	0.00128028
0.030474909	0.00143555
0.028893004	0.00159359
0.027515889	0.00175446
0.026301497	0.00191821
0.025219422	0.00208489
0.024246628	0.00225454
0.023365055	0.00242723
0.022560928	0.002603
0.021823102	0.00278192
0.021142604	0.00296404
0.020512289	0.00314941
0.019926155	0.00333809
0.01937923	0.00353015
0.018867112	0.00372565
0.018386203	0.00392463
0.017933356	0.00412718
0.017505773	0.00433335
0.017101052	0.0045432
0.01671725	0.0047568
0.016352538	0.00497423
0.016005316	0.00519554
0.015674154	0.0054208
0.015357796	0.0056501
0.015055213	0.00588349
0.014765318	0.00612106
0.014487197	0.00636287
0.014220107	0.006609
0.013963249	0.00685954
0.013715992	0.00711456
0.013477709	0.00737413
0.013247885	0.00763835
0.013025949	0.00790729
0.0128115	0.00818104
0.012604081	0.00845968
0.012403292	0.0087433
0.012208791	0.00903199
0.012020176	0.00932585
0.011837163	0.00962496
0.011659465	0.00992941
0.011486797	0.0102393
0.01131893	0.0105548
0.011155693	0.0108758
0.010996742	0.0112027
0.010842021	0.0115353
0.010691244	0.0118739
0.010544296	0.0122186
0.010401006	0.0125694
0.010261203	0.0129265
0.010124714	0.01329
0.009991484	0.01366
0.009861283	0.0140366
0.009734111	0.0144199
0.009609739	0.0148101
0.009488112	0.0152072
0.009369113	0.0156115
0.009252686	0.016023
0.00913866	0.0164418
0.009026978	0.0168681
0.008917638	0.0173021
0.008810414	0.0177438
0.008705361	0.0181934
0.008602366	0.018651
0.008501315	0.0191169
0.008402149	0.019591
0.00830487	0.0200737
0.008209419	0.0205649
0.008115684	0.021065
0.008023663	0.0215739
0.007933242	0.022092
0.007844364	0.0226194
0.00775703	0.0231561
0.007671182	0.0237025
0.007586763	0.0242586
0.007503772	0.0248247
0.007422154	0.0254009
0.007341907	0.0259874
0.007262917	0.0265844
0.007185242	0.027192
0.007108825	0.0278106
0.007033551	0.0284401
0.006959534	0.029081
0.006886603	0.0297333
0.006814815	0.0303972
0.00674417	0.0310731
0.006674554	0.031761
0.006605967	0.0324612
0.006538409	0.0331739
0.006471879	0.0338994
0.006406321	0.0346378
0.006341735	0.0353894
0.006278064	0.0361545
0.006215306	0.0369333
0.006153406	0.0377259
0.006092421	0.0385328
0.006032293	0.039354
0.005973022	0.04019
0.005914552	0.0410409
0.005856882	0.041907
0.005799954	0.0427886
0.005743884	0.043686
0.005688512	0.0445994
0.005633916	0.0455291
0.005580058	0.0464755
0.00552692	0.0474387
0.005474503	0.0484192
0.005422811	0.0494172
0.005371822	0.0504331
0.005321525	0.0514671
0.005271896	0.0525196
0.00522292	0.053591
0.005174577	0.0546815
0.005126846	0.0557914
0.005079715	0.0569213
0.005033156	0.0580713
0.004987157	0.0592419
0.004941701	0.0604334
0.004896759	0.0616462
0.004852338	0.0628807
0.004808408	0.0641373
0.004764963	0.0654163
0.004721999	0.0667182
0.004679504	0.0680434
0.00463746	0.0693922
0.004595868	0.0707652
0.00455471	0.0721627
0.004513975	0.0735852
0.004473663	0.0750332
0.004433768	0.076507
0.004394273	0.0780072
0.004355178	0.0795342
0.004316478	0.0810885
0.004278166	0.0826705
0.004240243	0.0842809
0.004202692	0.0859201
0.004165501	0.0875885
0.004128669	0.0892868
0.004092193	0.0910155
0.004056059	0.0927751
0.004020267	0.0945661
0.003984819	0.0963891
0.003949703	0.0982447
0.003914918	0.100134
0.003880458	0.102056
0.003846319	0.104013
0.003812506	0.106005
0.003779007	0.108033
0.003745822	0.110096
0.003712952	0.112197
0.003680384	0.114335
0.00364812	0.116512
0.003616158	0.118727
0.003584494	0.120982
0.003553126	0.123277
0.003522051	0.125614
0.003491267	0.127992
0.003460762	0.130413
0.003430544	0.132876
0.003400606	0.135384
0.003370942	0.137937
0.003341552	0.140536
0.003312443	0.14318
0.003283608	0.145873
0.00325503	0.148613
0.003226709	0.151402
0.003198634	0.154241
