0.087876367	0.000375
0.114903937	0.00075
0.056435122	0.00121826
0.016619833	0.00170224
0.00147566	0.00220246
0.000966448	0.00271948
0.000895734	0.00325385
0.001203029	0.00380616
0.001049036	0.00437702
0.001006193	0.00496703
0.000824574	0.00557686
0.000658088	0.00620715
0.000427816	0.00685861
0.000186185	0.00753193
0.000135018	0.00822786
0.000396987	0.00894715
0.000722351	0.00969058
0.001059235	0.010459
0.001408113	0.0112532
0.001758231	0.012074
0.002106019	0.0129224
0.00244354	0.0137993
0.002766284	0.0147056
0.003069309	0.0156424
0.003349812	0.0166106
0.003605329	0.0176113
0.003835146	0.0186456
0.004038979	0.0197146
0.004218396	0.0208195
0.004372932	0.0219615
0.004506255	0.0231418
0.004618933	0.0243617
0.004713989	0.0256226
0.004793325	0.0269259
0.004857724	0.0282729
0.004910487	0.0296651
0.004952103	0.031104
0.004984718	0.0325912
0.005009197	0.0341284
0.005026879	0.0357172
0.005038627	0.0373593
0.005045393	0.0390565
0.005047769	0.0408107
0.005046402	0.0426238
0.005041797	0.0444978
0.005034401	0.0464347
0.005024568	0.0484365
0.005012602	0.0505056
0.004998736	0.0526442
0.004983146	0.0548545
0.004966022	0.0571391
0.004947499	0.0595003
0.004927663	0.0619408
0.004906616	0.0644633
0.004884404	0.0670704
0.004861081	0.069765
0.004836624	0.0725501
0.004811082	0.0754287
0.004784449	0.0784039
0.004756655	0.081479
0.004727701	0.0846573
0.004697602	0.0879424
0.004666286	0.0913377
0.004633702	0.094847
0.004599832	0.0984741
0.004564612	0.102223
0.004528031	0.106098
0.004489972	0.110102
0.004450423	0.114242
0.004409358	0.11852
0.004366235	0.122942
0.004322395	0.127512
0.004276506	0.132235
0.004228955	0.137118
0.004179739	0.142164
0.004128889	0.147379
0.004076347	0.15277
0.004022249	0.158341
0.003966577	0.1641
0.003909406	0.170052
0.003850795	0.176204
0.003790857	0.182562
0.003729739	0.189134
0.003667536	0.195926
0.003604387	0.202946
0.003540514	0.210202
0.003476103	0.217702
0.003411304	0.225453
0.003346377	0.233465
0.003281529	0.241745
0.003217033	0.250304
0.003153117	0.259149
0.003090113	0.268292
0.003028246	0.277742
0.002967766	0.287509
0.002908971	0.297603
0.002850915	0.308037
0.002797512	0.318821
0.002745394	0.329967
0.002695988	0.341487
0.002649527	0.353394
0.002606189	0.3657
0.002566152	0.37842
0.002529499	0.391567
0.002496291	0.405154
0.002466455	0.419199
0.002439815	0.433714
0.002416225	0.448717
0.002395418	0.464224
0.002377079	0.480251
0.002360879	0.496816
0.002346441	0.513937
0.002333178	0.531633
0.002320455	0.549923
0.002307574	0.568827
0.002293553	0.588365
0.002277542	0.60856
0.00225867	0.629432
0.002236194	0.651005
0.002209054	0.673303
0.002176298	0.696349
0.002136111	0.720168
0.002087026	0.744787
0.002026978	0.770233
0.001955754	0.796533
0.001872865	0.823266
0.001782093	0.85
0.001681367	0.876734
0.001571922	0.903467
0.001464495	0.929767
0.001353057	0.955213
0.001244067	0.979832
0.001146087	1.00365
0.001061143	1.0267
0.000993214	1.04899
0.000949315	1.07057
0.000927042	1.09144
0.000937898	1.11163
0.001086681	1.13117
0.001475588	1.15008
0.002079437	1.16837
0.002721684	1.18606
0.003188297	1.20318
0.003432668	1.21975
0.003545063	1.23578
0.003602027	1.25128
0.003635808	1.26629
0.003662813	1.2808
0.003695216	1.29485
0.003732333	1.30843
0.003769369	1.32158
0.003809246	1.3343
0.003853236	1.34661
0.003899574	1.35851
0.003946348	1.37003
0.003991982	1.38118
0.004036392	1.39196
0.004078604	1.4024
0.004119369	1.41249
0.004159738	1.42226
0.004199967	1.43171
0.004239422	1.44085
0.00427735	1.4497
0.004312569	1.45825
0.004344523	1.46654
0.004373012	1.47455
0.004397695	1.4823
0.004419109	1.4898
0.004437843	1.49705
0.004452918	1.50407
0.004464953	1.51087
0.004474208	1.51744
0.00448094	1.5238
0.004485502	1.52995
0.004488023	1.5359
0.004489299	1.54166
0.004489923	1.54723
0.004488195	1.55262
0.00448448	1.55784
0.004479124	1.56288
0.004472561	1.56776
0.004465818	1.57249
0.004458183	1.57706
0.004450086	1.58148
0.004441652	1.58576
0.004432851	1.5899
0.004423714	1.5939
0.004415196	1.59778
0.004406399	1.60153
0.004394964	1.60515
0.004389184	1.60866
0.004380878	1.61206
0.004372839	1.61534
0.00436475	1.61852
0.004357429	1.6216
0.004350491	1.62457
0.004343828	1.62745
0.004337578	1.63023
0.004331766	1.63293
0.004326403	1.63554
0.004321436	1.63806
0.004316921	1.6405
0.004312806	1.64286
0.004308857	1.64515
0.004305566	1.64736
0.004302887	1.64949
0.00430045	1.65156
0.004298472	1.65357
0.004296878	1.6555
0.004295714	1.65738
0.004294905	1.65919
0.004294474	1.66094
0.004294387	1.66264
0.004294609	1.66428
0.004295121	1.66587
0.004295931	1.66741
0.004296961	1.6689
0.004298308	1.67033
0.004299768	1.67173
0.004301386	1.67307
0.00430347	1.67438
0.004305583	1.67564
0.0043078	1.67686
0.004310224	1.67804
0.004312682	1.67918
0.004315301	1.68029
0.004317874	1.68135
0.004320595	1.68239
0.00432312	1.68339
0.004325866	1.68436
0.004328192	1.68529
0.004330813	1.6862
0.004332696	1.68708
0.004335061	1.68793
0.004336308	1.68875
0.004338319	1.68954
0.004338508	1.69031
0.004340022	1.69105
0.004338688	1.69177
0.004339626	1.69247
0.004336004	1.69314
0.004336287	1.69379
0.004329385	1.69442
0.004328961	1.69503
0.004317479	1.69562
0.004316031	1.69619
0.004298265	1.69675
0.004294614	1.69728
0.004268656	1.6978
0.004256608	1.6983
0.004224143	1.69878
0.004151334	1.69925
